id	type	name	displayName
7ed21365-99f6-447b-b110-adb6029a8764	ViewSO	ScholarResearchExpert	Expert
7ee3b88d-50c8-4dd3-a522-23d73d28014a	AlchemyRecipeSO	EnchantMetal	Enchant Metal
7ef4c045-4942-434c-b7c3-2c4ecc63e674	ViewListVariable	WorkshopCraftingViews
7f1b2e1b-c540-4637-9835-2de2808611a3	ChallengeSO	FocusImprovedLearning	Focus: Improved Learning
7f3ca946-a378-4d79-99a0-9263ae92f421	ScalingWeightSO	EnchantmentScaling
7f7bb329-acf2-4e33-bb40-32e66048b603	AttributeGroupSO	LuckBasicGroup	Basic Luck
7f871a28-96de-4d7a-b446-21199ddc24d2	EquipmentSO	MysticGuard	Mystic Guard
7f8cd605-75e2-4c50-9f56-9ae5abaab260	StructureSO	Assembly	Assembly
7f9a3d8f-22ba-48fd-be10-029ac8baa035	StructureSO	Science	Science
7fb57842-534f-4de9-9d9f-195f75c5af11	TimeRuneSO	TimeCognitivePersist	Cognitive Persist
7fc0433c-9161-4d88-a50e-239607a75d96	DoubleVariable	RitualSpoils	Spoils Gained
7fd04399-007c-425c-98c0-71976856ce98	KeyBindingVariable	GoToRituals	Go To Rituals
7ff0dbe0-b23c-4482-92c0-e877887d5118	UpgradeSO	LearnCloaks	Learn Cloaks
7ff364ee-a907-43e1-ac01-c5cc25009cbb	AdvancementSO	AdvWarStone	Warring
80133f7f-a182-4b93-a34d-b40eaa51be4d	AttributeSO	DiscoveryTreeEquipcraft	Construct Artifact
801853c9-4a00-44b9-aabc-08922c19330a	AdvancementSO	AdvPowerPear	Powered Up!
80434c9d-a05a-41f5-9aca-fc911875c8e8	ResourceTypeSO	MentalResourceType	Mental
805ee437-b83a-4056-96bd-61c902c76eb1	AttributeSO	CapacityRate	Capacity Rate
806f1287-a072-4b01-8534-cca4faeb937e	GlyphSO	Precise	Precise
8087927b-bc58-4475-b3b8-052ea690e296	UpgradeSO	DimensionalShaperPhysical	Physical Shaping
80b26ec9-be6c-434c-ba6f-8137d6108185	AttributeSO	EffectLevel	Effect Level
80bd4392-c08a-42fe-af4c-a60aa5b1887d	UpgradeSO	RaiseMaxOutputLevel	Raise Output Lv
80c1c96a-1e30-4efc-9e7e-537cd750a52d	SpellRecipeSO	OcularMagnification	Ocular Magnification
8103dae4-6945-4d18-b562-d2ffcd7ef49e	ConsumableTypeSO	Potion	Potion
8123dad1-1e82-4b83-9f1a-a6b1d99e3762	GlyphSO	Runic	Runic
8126c80c-7692-475f-b194-3663cfed57e4	StructureSO	Potential	Potential
812882a8-a2ab-40f6-97d0-7f58d36682ac	EquipmentTypeSO	RunicEquipmentType	Runic
8137bbf2-5862-41d4-9efc-4eb789ee7f0d	ChallengeSO	WeakenedTalent	Weakened Talent
8166ea0d-d2c3-45ea-9a41-114d00112e9a	AlchemyRecipeSO	DismantleMagebloom	Extract Magebloom
81711a04-368f-4289-a794-9b75b289ba92	GlyphSO	Psionic	Psionic
81723f22-fd04-4364-8d6a-5ea75fce1b19	ResourceTypeSO	ParchmentResourceType	Parchment
817e0b49-1c01-42b0-be02-f9c65fef9983	ResourceSO	PointsGlyph	Glyph Upgrades
81894d9f-4e91-43da-9f47-2a97d77a2294	GlyphSO	Brew	Brew
818ea71a-ce45-4027-8774-167f34ca6d89	ResearchTypeSO	ExpertResearch	Expert
8191b90f-fb11-4e67-b61e-62e336fc81b4	ChallengeSO	IncreasedDifficulty	Increased Difficulty
8198fc5b-30a8-4f98-b853-c15cdb2fd7fe	IntVariable	AlchemyOutputLevel	Alchemy Lv
819a23e9-bdc0-4bb8-a93a-d5d475eb298b	CombatEffectInstanceListVariable	ActiveCombatEffects
819e3d5f-cc06-42ff-be02-0870232edccf	KeyBindingVariable	GoToChallenges	Go To Challenges
81aa0df4-403c-4fc2-93f7-17975e7ed005	AlchemyRecipeSO	StudyWorld	Study World
81d21ccd-94bd-43bd-882d-6d3b01a7918e	AttributeSO	ObjectDisable	Disable
81ec2d60-d123-4112-a0d3-feb7d86d9fd2	UpgradeSO	ConstructionDimensionCore	Dimensional Crafting
8203cd1c-70ee-427b-b3a0-d96c9d9007d0	AttributeSO	RitualResources	Resource Loot
82047a67-9d57-438c-b5b1-99377e242e32	ViewSO	TimeTimeRuneCreate	Create
82417eae-f6a8-446b-a1c5-3dffd187416f	ViewListVariable	WorldViews
824659e2-fd81-471f-b65b-783d980fde0e	EquipmentSO	EssenceAmulet	Essence Amulet
82685602-5648-44a2-93ab-fea8525dad64	TimeRuneSO	TimeDiscoverPersist	Discover Persist
82775991-0a3d-4a98-819d-5f67bba4c03b	AttributeSO	LoadoutAlchemySelected	Alchemy Included
827a21b5-201a-40d0-82d2-e2684f531a03	TimeRuneSO	TimeCastingScaling	Casting Scaling
8283b31f-5ada-480e-912f-ce1d7c263a3a	ChallengeListVariable	ActiveChallenges
82a1b21d-f64f-42bb-9271-48a7dfa0e51c	UpgradeSO	LearnBiology	Learn Biology
82b66435-9984-4e1a-9bb5-f172325578bd	AttributeSO	ObjectCancel	Cancel
831cf64e-932e-45ef-997f-e83024fa4444	DoubleVariable	AttributeQualityBonus	Attribute Quality Bonus
8331509a-56e8-4e42-9553-6170cf32349d	ChallengeSO	FocusImprovedScribing	Focus: Improved Scribing
836fd812-c391-48f2-98b9-17013582d0da	ViewListVariable	RightSidebarViews
8371bb59-6a2d-407d-a8c7-d7d9fbaa2420	ScalingWeightSO	StandardScaling
8378dd8c-9801-4153-ad7d-6ce42d3f509b	AttributeSO	TreasurePoolContents	Contents
83a8a40f-10ca-458d-ba7f-89fb29a46767	AutoPurchaseListVariable	ScholarAutoLearnList
83aad09b-5a3f-4f1f-918a-a03778904a4e	UpgradeSO	ArtificerWoodworking	Woodworking
83b64339-9582-493e-991f-fcacfdaa2b6b	ChallengeSO	WeakenedConstruction	Weakened Construction
83b924e1-175c-49c5-ab22-e38d2a1835e7	LocalizedStringSO	Requirements
83caa0f0-7add-440d-87cb-6b3a5f69bd26	LocalizedStringSO	StructureType
83e5d4d7-4524-4f5b-9e4f-2198fe972829	ValueModifierVariable	ConceptReductive
84032aed-62ab-4795-a888-9fa94c9b6fbe	UpgradeSO	UpgradePropagation	Upgrade Propagation
84094552-4b5f-4c44-85ed-31610a76dabb	ValueModifierVariable	ScalingAura
8412b4e4-1c4c-418b-b3cf-066f889ec8f3	ChallengeSO	WeakenedLuck	Weakened Luck
841aead8-2657-4341-a396-69e897168e5b	GlyphSO	Efficient	Efficient
841f64d5-2795-4c0f-af25-238c37477da1	AlchemyRecipeSO	EnchantElemental	Enchant Elemental
843051c4-ee18-4542-957d-f9fd380ac1ac	ModifierListVariable	SpellCooldown
8431bac1-7a21-49de-8b92-e44a22508fc9	AdvancementSO	AdvCastingGem	Mage-ify
84331881-8226-44c2-a766-aaa75894c90b	ResourceListVariable	AlchemyBandwidthResources
8435caf4-cb5e-4d92-83fc-39dda07326ef	AttributeSO	SpellStocks	Stocked Casts
8443f058-2faf-4e4e-9922-2edccbb4bac3	AttributeListVariable	AllAttributes
8456ad89-4d85-4fee-b490-d46ee3521f36	HarvestActionSO	TransmorgifyHarvestAction	Transmorgify
8466c2db-f117-4e4f-ba86-1398e497ae8f	ResearchSO	AscendMysticism	Ascend Mysticism
846e2dc3-fd43-4f8f-8cb4-7521470dfd4f	ChallengeSO	BalanceBigSpells	Balance: Big Spells
847cbe65-3123-4042-a483-31940173d003	ResourceTypeListVariable	LevelableResourceTypes
84854160-4d12-4da4-aae5-76030f8ce6a9	AlchemyRecipeSO	StudyArcane	Study Arcane
84ada150-5b75-4b85-9c6f-e80dda55d9c8	GlyphTypeSO	SpellManifestationGlyph	Manifestation
84c78f93-4652-46a4-8431-26b158f2b79e	AttributeSO	TimerParallel	Parallel
84dc6704-8f14-4253-9ffc-051c964fd87a	ScalingWeightSO	SpellEffect
84ed726e-4be7-4b8d-bfb1-392502d29dca	CharacterSO	SpeedApparition	Speed
84f81343-8944-4258-b623-883eca4b54b5	ChallengeSO	WeakenedCantrips	Weakened Cantrips
850f26db-3469-42dd-a703-d2aac096fa9e	PrerequisiteLinkSO	TechnologyTiers
852528f2-44c9-420e-b0c5-40ad3a7e6249	SpellRecipeSO	PowerStrike	Power Strike
853d19f2-f7d8-4455-9b54-43b56834bebb	LocalizedStringSO	ConsumableType
8546827b-5fb1-4f01-9d67-908e75dba284	KeyBindingVariable	IncreaseBuy	Increase Buy
855fb6ca-8ebd-4aaf-b0b0-b879a21a86c7	ConsumableTypeSO	Treasure	Treasure
8570ab77-e3f5-4568-82d6-dde51b4a43f3	DoubleVariable	TimerScholar	Scholar Time
8574b029-bd72-40e9-bb82-f2c6a490a70d	SpellRecipeSO	EchoTendrils	Echo Tendrils
8584da5b-0f93-4328-bd66-e631c8930df4	AlchemyRecipeSO	StudyStorm	Study Storm
8586ce00-1006-4803-8d3e-3216b8cb2540	ScalingWeightSO	TimeRuneInstantScaling
858e7640-e973-4c58-8288-8e01821051bd	UpgradeSO	ImbueOccultic	Imbue Occultic
85d81c0b-7c1e-4ed7-8b59-46c9ed240b56	ChallengeSO	WeakenedMachines	Weakened Machines
85dea277-7588-45cc-8655-6cb226bd7b0a	UpgradeSO	AutoBuyAttributes3	Auto Buy Attributes III
85e36b1a-a1e6-44b4-b86c-e2f8409b73dc	LocalizedStringSO	LoadoutSpellError
85f85504-cc66-45db-8606-47f57a7b3275	StructureSO	StudyMagic	Study Magic
8613c5b4-8d15-4bca-9e3d-62a049e00ce3	RecipeBookSO	TransmuteRecipeBook	Transmute
86149a1a-d7b9-40fa-a948-36517488f676	EquipmentSO	ShapersMask	Shaper's Mask
863735a8-c3e0-437b-a3e5-d63a5507dfa3	StructureSO	Abundance	Abundance
8646d81e-56b0-4871-a279-f9318c4c4294	HarvestElementSO	DarkThistleFlower	Dark Thistle
868c29ec-ab5d-4179-9f2d-ddd0c1416cc2	UpgradeSO	ArcanumCasting	Arcanum Casting
86bcaf9d-b4de-49e8-b183-ea737ed560d4	UpgradeSO	WisdomThaumic	Thaumic Wisdom
86c147fc-de85-4867-9c48-e8711d50a797	ResearchTypeSO	TechnologyResearch	Technology
86e5c420-b16e-4b62-b266-38305f50bae0	AchievementSO	Specialist	Specialist
87484c99-f1ac-478e-a9d4-1f9443ee5cde	SpellRecipeSO	Thunderclap	Thunderclap
8753852b-e081-45c5-9663-f419703c4008	UpgradeSO	ConstructionSoul	Soul Forging
875e48a1-b77f-4b4d-9f90-f7d370b1599f	PrerequisiteLinkSO	DruidryTiers
87816f05-f579-4be6-88a5-d9ac3ffde06e	InstanceScalingSO	PlotNodePassiveInstanceScaling
879cdeb6-68de-49c4-95a5-7720c2a2c223	ResourceTypeListVariable	AllResourceTypes
87b7d278-5f60-46b4-b889-3dd7146b1d8c	TimeRuneSO	TimeElementalTempo	Elemental Tempo
87e51add-526f-4eb8-8d6c-ac0d3de8d329	DoubleVariable	Volume
87ea5a8e-e5ff-4f5e-be5e-1b6d3b320a4b	UpgradeSO	ConstructionAmber	Amber Construction
88061ed4-11dd-4e03-a2dd-fc75e3ec9128	CraftingRecipeSO	CraftDimensionalCore	Dimensional Core
8817f420-5e19-4b99-9bb6-bc879766b5ed	DoubleVariable	AllSpellTypeXpReqScalingMod	Spell Type Xp Scaling
881d2ddf-a2a4-4668-b9c3-338ae1ffb2b6	PrerequisiteLinkSO	AutoPurgeUnlocked
881dbf65-b247-44fb-94d6-4625b361537d	StructureSO	Determination	Determination
886a906c-e17e-4c7c-b99c-7fdb59d645a6	RitualSO	Truth	Truth
889d4c5e-ffa4-4130-b14d-bf2cd5061eac	ResourceSO	Thaumaturgy	Thaumaturgy
889d7d46-dff3-4e19-b698-470737c00dc5	SpellTypeSO	Corporeal	Corporeal
88ac0589-72ff-469b-b721-980a95b02a6b	ResourceListVariable	AdvancementResources
88bd3a95-1ad4-4c94-aa0e-10d3eaf8a4b4	ChallengeSO	FocusImprovedCharms	Focus: Improved Charms
88dec179-6f84-467a-946a-6b2c69b36871	LocalizedStringSO	PerLevelText
88e98fb2-9fab-4709-94a4-02e2af7f1507	EquipmentTypeSO	ConductorEquipmentType	Conductor
88f7340d-bb90-4e4a-90f5-e597fcd3a8e1	StructureSO	Wisdom	Wisdom
890886d3-4606-4764-8127-5a70c1eef278	IntVariable	MaxAlchemyDismantleSlots	Dismantle Slots
8923de6e-a6bb-4985-94ca-2908212b54f1	StructureSO	DiskPlating	Disk Plating
8930ee03-d71b-41da-9831-5bd071d1a5a6	StructureSO	OcculticGrowth	Occultic Growth
894c0940-40d4-4127-82ed-f2c1cea48a67	SpellRecipeSO	LightningSpear	Lightning Spear
898a76c8-170c-4d6a-9e93-0621ac4b46fa	ChallengeSO	WeakenedChoices	Weakened Choices
899702cd-07ed-46f4-9a58-a2dcba103afb	TimeRuneSO	TimeTempoTempo	Tempo Tempo
89a0532f-5125-4501-b79e-e965efdb0dea	HarvestTypeSO	GardenHarvestType	Garden
89a33aa6-0361-43fb-975d-27b78eae8c2d	SpellRecipeSO	ForgingBreath	Forging Breath
89a5c416-a568-44be-9fd6-ddc353392913	StructureSO	StellarWave	Stellar Wave
89cd43e4-021e-4904-a73d-8b8302004c0d	AttributeSO	DrainCost	Drain Cost
89d03fc5-1aac-4014-89c9-2da93814cdaf	TutorialSO	TutorialTimeRunes
89ed2734-dff0-483d-bedb-7950fd5b360b	ResourceSO	BandwidthMech	Mechanical Capacity
89ee0c7e-a9ed-41e4-95fc-a97c5997b989	ModifierListVariable	XpRituals
8a107730-6f63-4884-8277-6d79eace017b	RuneStoneSO	CompulsionStone	Compulsion
8a11fa92-9901-4bff-8291-c354a9c53449	IntVariable	MaxAugmentSlots	Max Spell Augment Slots
8a15bef9-c885-4280-a883-34b2bb154f36	IntVariable	MaxEventLog	Max Event Slots
8a199f0d-48dd-4c3e-840e-d97a1b7dca4b	AttributeGroupSO	GlobalSpeedGroup	All Speed
8a1f2798-07d3-4859-9a0a-e7f752a32562	StructureSO	Irrigation	Irrigation
8a331206-e910-445f-8f9a-73fcbaae7823	ResearchSO	Overgrowth	Overgrowth
8a39edbf-73d1-4ff9-bc01-f385a1b79b42	EquipmentSO	VoltaicStaff	Voltaic Staff
8a6b9e95-d841-4418-b0e8-b6f714629e16	StructureSO	Witchcraft	Witchcraft
8a71c368-7a98-4cc6-9616-8f29413a94c4	IntVariable	MaxAlchemySlots	Parallel Alchemy Slots
8ab13352-570f-41f3-aad4-4f1e39a7d162	GlyphListVariable	EquipmentGlyphs
8ae52543-1217-4465-8686-6ecd67ceb62a	SpellRecipeListVariable	AllAvailableSpellRecipes
8af5a156-4a5c-4faa-b8eb-6f34f2ec304c	AdvancementSO	AdvEnrichTreasureTree	Enrich Treasure
8aff1c67-4209-4156-87e6-78a288dae39b	AlchemyRecipeSO	RefineInk	Refine Ink
8b06f842-eb8c-40ef-83b6-587553a51fab	TutorialSO	TutorialIronwood
8b244f18-2904-46ae-b691-dc052b140951	RecipeBookListVariable	AlchemyRecipeBooks
8b552790-00a9-4618-aab2-76bfbd76b06e	AnimationSO	HealingRayAnim
8b574bf3-3238-423e-9f38-faab7f53b06a	ResearchSO	WeaveMastery	Weave Mastery
8b67e1d7-24e8-45b5-a98d-4af9eb3ef3e5	ResearchSO	AscendAugments	Ascend Augments
8b6f4a76-5b65-4c4c-8091-112c6ce5249e	ValueModifierVariable	ScalingQuality
8b7f1c6a-6d5d-4026-a93b-241d8c665459	ConsumableSO	BlazePotion	Blaze Potion
8b810bb5-4c03-4e39-ab24-dd7664d7daa8	ResearchSO	SuperInventory	Super Inventory
8b8d1b58-73b6-4ebb-b605-13f9341301de	ResearchSO	DualWieldConductors	Dual-Wield Conductors
8b90d935-be4e-4389-98b6-60e1db2551e2	UpgradeListVariable	MagicScreenUpgrades
8ba2b577-5ed9-4a11-8ac1-db368544525f	DisplayEffectSO	UniqueChallenge
8ba3b782-82a8-46e6-9581-8097d6b9d52b	DoubleVariable	DamageReduction	Defense
8c09c905-1503-414e-abd8-7b35f4b8120a	PlotNodeActionSO	PNADarkThistleEnrich	Enrich
8c11fadc-e394-4f44-8aea-c0cba628b0e0	IntVariable	MaxAutoCraft	Auto-Crafting Slots
8c22ab93-ff32-423a-a235-f788d7528645	AttributeSO	ObjectRandomizeOff	Turn Randomization Off
8c30b7b1-d74b-489c-b9a9-dc89a973f722	AttributeSO	EnhancedDiscovery	Superior
8c4735a0-3082-4143-bd3d-5db819df8a03	StructureSO	Memory	Memory
8c49ba3b-3abc-4c88-aa92-12975343d258	ChallengeTypeSO	SpeedChallengeType
8c50dcbd-0c57-4c64-9867-54fd287743b0	ValueModifierVariable	TimeRuneLevelPower
8c64c935-5f9b-4bd6-ae32-65b73de8a51f	UpgradeSO	WhirlingSorceryPower	Improve Whirling Sorcery
8c7325a4-2369-4eff-aac4-8894b82e38be	DiscoveryTreeListVariable	AllDiscoveryTrees
8c82ec13-325a-4144-9d4e-28370b07af27	IntVariable	EnemyLineMax
8c82ee01-42ef-46c3-93ad-639036ddaa52	UpgradeListVariable	RItualScreenUpgrades
8c97ce79-28bb-453e-967e-504bdb7864c3	ViewSO	TimeChallenges	Challenges
8cd82297-c7ce-4991-9f37-006815acb624	AttributeSO	ArtifactPower	Artifact Power
8ce14969-0cab-4f72-9af3-251bc31f73ee	AttributeSO	DiscoveryTreeRitualCraft	Devote
8cf8141a-9a4b-49b6-90f7-770115c471a9	AlchemyRecipeSO	RefineOrganicEssence	Refine Organic
8cf9a9d0-a4d8-438f-b834-94706e7c7b49	ResourceSO	WeightEquipment	Artifact Capacity
8d0da536-007b-4920-ab05-fa5c4cfec953	EquipmentSO	FundamentalWand	Fundamental Wand
8d2cc689-e765-4eff-8984-23d73014d236	ResourceSO	ExpDruid	Druid Xp
8d47d7d6-a75b-4562-a710-29dbf4eae854	PlotNodeActionSO	PNACraggySpireMine	Mine
8d84cefd-25ac-48ef-8682-47e95fc17199	AlchemyRecipeSO	StudyTools	Study Tools
8d8f1331-812e-41f7-9946-57b59f10938e	AlchemyRecipeSO	AnalyzeSpace	Analyze Space
8dd8bf14-0a49-4365-b87c-a5e575353932	AttributeSO	GrowthSize	Growth Size
8de7f564-b1c7-40df-bde6-9d4eda727195	AchievementSO	ChallengeSavant	Challenge Savant
8df14ace-6aca-4a24-93b3-8f3a7df6f99a	ResearchSO	ImprovedSanctuary	Improved Sanctuary
8e0945c1-3533-44af-b935-0041479827a7	ChallengeSO	FocusImprovedCrafting	Focus: Improved Crafting
8e26f645-bf13-4b2d-88aa-6fa72658a51c	TimeRuneSO	TimePassivePersist	Passive Persist
8e55d668-aab9-4f95-a624-e9ad65cc1c3b	UpgradeSO	WizardryBeacon	Shining Wizardry
8e5bb437-529d-4072-b889-e696bb1b412f	SpellTypeSO	Alteration	Alteration
8e63d44c-5c93-4ea8-899a-a1870747b4f6	AttributeSO	ChallengeFailed	Failed
8e7d3e2f-ed88-4202-ac02-c34be669d472	AttributeSO	RechargeAttributes	Attribute Recharge
8e824ce1-53b6-40cf-8feb-0ff83b5eeb11	UpgradeSO	MysticCogntiveDisc	Cognitive Spirituality
8e8efbe6-7f0e-46ca-b793-e29e2f8eafda	ChallengeSO	BalanceQuickSpells	Balance: Quick Spells
8e979307-706c-4187-a165-e52f63090e87	UpgradeSO	AmberPaperMill	Amber Mill
8ea19922-be93-4e50-a0b1-65a14fb68ea5	ViewSO	MagicGlyphs	Augments
8ea70fd6-40da-43fc-aafa-86e1d09586b7	StructureSO	BookOfHolding	Book of Holding
8eaba3d7-3bf8-4416-b010-096ec6448e49	TutorialSO	TutorialMagebloom
8ead5f36-ecfa-4332-b0ae-f1fb51542b0a	HarvestActionSO	PlantHarvestAction	Plant
8edacf96-deb8-4113-8437-006cecdc4a2b	ResourceSO	BandwidthElectrical	Electrical Capacity
8f19b483-97a7-4579-97da-3e89af05d47e	IntVariable	NumActiveRituals	Active Rituals
8f258dcc-c39a-4d64-b915-4239e746c49d	AlchemyTypeSO	Reflective	Reflective
8f377582-6831-49ad-a396-e4a3d1b33c9c	ConsumableSO	MentalistsSalve	Mentalist's Salve
8f5c4b39-5da8-4c6e-a2af-bc5322a29e4f	ConsumableSO	MetalworkPotion	Metalwork Potion
8f6650be-1516-408b-bd31-7654ffc789bf	ResearchSO	EmpoweredEmblems	Empowered Emblems
8f6b157f-1ce6-49fc-a933-809fd89bd2ed	LocalizedStringSO	SpellType
8f75dcce-5bb4-4963-9e94-69bfcec1e820	ValueModifierVariable	Scaling_DruidrySize
8f8713d2-c16f-4982-9513-82b4674ccfce	PlotNodeSO	PlotForceTree	Force Tree
8fa63f5f-2988-435d-879e-0673a888f8a3	HarvestActionTypeSO	UtilityActionType	Utility
8fb5fcdb-83cf-4d7e-843b-5ed38b906905	AttributeGroupSO	AgromancyRefundGroup	Agromancy Refund
8fd97f50-73f5-4b07-ba93-cb0d65b4a995	ViewListVariable	PlayerLoadoutViews
8feccb71-4655-4e99-9562-bf167c568cb1	StructureSO	Craftsmanship	Craftsmanship
8ffbb801-664d-4104-824c-b89f1d0674a5	UpgradeSO	LabratoryEquipment3	Laboratory Equipment III
905015ca-661f-4d29-8570-781feb5d32ec	UpgradeSO	LearnNature	Learn Nature
908bf606-b81a-455c-bdf1-9fe097d6b8ae	ViewListVariable	AlchemistLabViews
90a92449-aa0d-4fca-848d-49ae56a8f537	UpgradeSO	ConstructionBook2	Advanced Bookcases
90b55c85-1c53-453e-9c03-e3e9309f96ed	HarvestTypeSO	HerbHarvestType	Herb
90c2114d-6492-4d5b-81df-f6785638f4ab	IntVariable	PlayerSummonMax
90d4d943-c4d5-478d-bcbe-bf5207e3840c	InstanceScalingSO	EquipmentInstanceScaling
90de310b-0fa5-47ce-a96b-0aca6a0c62a5	RecipeBookSO	LifeStoneRecipeBook	Life
90e5553b-c6aa-4f77-8f84-905ab2c80496	AttributeSO	TutorialHint	Hint
90eb2e85-f76b-4a36-99a1-9f33b26587fc	EventLogListVariable	GlobalEventList
90fc4a3b-3f3f-4337-ad8d-fe7dadb189b6	StructureSO	StudyArtifacts	Study Artifacts
9101e380-d915-4e40-a2df-e47fe6c60836	ResourceTypeSO	TemperedResourceType	Tempered
9121924d-2692-428b-9599-165224ccd899	AlchemyInstanceListVariable	ActiveConcepts
9158f56a-6098-40a4-9233-e4df7f35f381	AttributeSO	ResourceRateMaxPercent	Max Percent Rate
91710ea1-5d8c-4d77-9f21-deb6d24c0e59	AdvancementSO	AdvTimeCapacity	Capacity Boost
9185a454-8ef2-418d-96b8-d16d0969e038	AttributeGroupSO	LuckEffectGroup	All Luck Effect
91871ff0-3d72-49bc-ba84-62a0bd8bb708	TutorialSO	TutorialInfuseOrb
91997c50-afeb-4383-a177-b2b032677a70	UpgradeSO	ScholarismArtificer	Scholarism, Artificer
919bfa26-4bbf-4b09-85e1-8d88b3970c72	UpgradeSO	DiscoverAmber	Discover Amber
91b62c34-7eb6-481c-a954-2c01a87c49c3	UpgradeSO	ArtificerAmber	Amber Artificer
91ba66e9-538f-4916-8141-323d2e703e99	ChallengeSO	FocusImprovedDurations	Focus: Improved Durations
9201f809-2cf5-49f9-b4bc-1939a0568cf7	AttributeSO	EnhancementConcept	Superior
9217a5af-01ac-441e-be63-f00062f7195a	IntVariable	MaxQueuedActionables	Develop Attribute Queue
92295e0e-cb04-4557-a9f1-cc098ee9d482	EquipmentSO	ArcaneBand	Arcane Band
92305a20-4bec-49d3-9e56-c8b78065e8b2	ResearchSO	GreaterAuras	Greater Auras
923e5d93-a9b3-4642-8916-7b4847e9cde6	LocalizedStringSO	DisplayEffect
924308a0-5faa-4e2b-af30-8d22367ac6a1	PrerequisiteLinkSO	RitualsUnlocked
9246d4b0-f312-4005-b680-9d066c9572ac	UpgradeSO	DruidryHerbs	Herbalism
9271dad9-8801-47a3-bbb9-21eb85551eec	AlchemyRecipeSO	BrewExtractionElixir	Brew Extraction Elixir
9273b6b9-1db0-4ddd-b540-02bd4458196d	AlchemyTypeListVariable	AlchemyConceptTypes
9274777b-f470-4217-b647-2fc2f39af19f	AttributeSO	InsufficientRitualReqPenalty	Ritual Req Penalty
9284a330-4ea4-4c69-a992-191e1a43bdef	ResearchSO	SuperMetabolism	Super Metabolism
9293f4b3-49dd-4fd4-b13c-2bc3573c9e95	SpellRecipeSO	Crucible	Crucible
92a015c9-2231-45a8-afaa-a8feda459239	StructureSO	AuraCore	Aura Core
92aa8fd0-921e-4e77-b523-5b3decf162b6	PrerequisiteLinkSO	ResearchDependenciesVisible
92c437e8-00a0-43af-8e70-4586537d9e4d	ValueModifierVariable	StructureCostModWorkshop
92cdbfbe-262c-4298-97d1-1d8af6ef8c88	AttributeSO	ResearchReqTooLow	Negligible requirements
92deba7f-63df-46f8-b379-fb7c9457293c	ResourceSO	Ingots	Ingots
92fd86b6-f652-460d-8d2f-9d03f29b5431	TimeRuneTypeSO	RuneTypeScaling	Scaling
930e5de3-5680-467e-978c-a4a3f6856280	MusicTrackSO	CreatingTime	Creating Time
93251b8a-f9be-4f84-b963-30e6d2a27382	ChallengeSO	BoostMaterials	Boost: Materials
938565cf-4ed3-4002-bed6-ef59c538ef09	PassiveAbilitySO	StaticFieldPassive	Static Field
93ca943d-59ad-4d5a-9fa2-4e5b3f3c63e3	PlotNodeActionSO	PNAMagebloomGather	Gather Magebloom
93d69ce2-7231-4689-8bc6-ba5ccc950d0d	StructureSO	Minimize	Minimize
93df0274-ae1e-478f-9f39-b4fd6adf58d7	ResearchListVariable	ExpertResearches
940b58b1-a935-40e8-bc09-fa1f52c611e1	StructureSO	TransmutePower	Transmute Power
94123726-fb39-486a-b192-e461822d5031	TutorialSO	TutorialElementia
9441a86d-7f50-453d-a99e-f29fe4bec0fc	ScalingWeightSO	PlotNodePassiveEffect
9447c976-33fd-411d-8e11-e131670d5b03	KeyBindingVariable	CastSpell4	Spell 4
945a97ad-1518-4499-ad55-bd91b7066ffd	PassiveAbilitySO	BeamingTokenPassive	Beaming
9468bc32-960c-4d41-9c8d-bfd863067202	StructureSO	RitualControl	Steadiness
94b966d2-1480-4025-8cb9-b1adaaf0db67	AlchemyRecipeListVariable	AllAlchemyRecipes
94c16988-30fc-4a23-922d-1e08f16b771c	CharacterActionSO	FireAttack	Fire Attack
94ccbadf-2792-4287-84bd-a9efd33f8a3f	UpgradeSO	AmberAuras	Amber Amplifier
94cd1437-ca80-4694-b4ba-2cac0e380ae2	StructureSO	AmbericFortification	Amberic Fortification
94f8e6a0-9e0b-49ea-810f-483bdb434aef	EquipmentTypeSO	ArcanalEquipmentType	Arcanal
94f97c86-98d7-4692-a622-91c737209b16	StructureTypeSO	StormshaperStructures	Stormshaper
950c5e60-a591-4f21-b21e-3657f86b20ad	TutorialSO	TutorialSoul
95430970-2b79-4ea3-bb37-c782194524b2	EquipmentSO	CursedGauntlets	Cursed Gauntlets
9550808a-433c-4320-a4a4-e66e2858a362	ResourceSO	Space	Space
9574843f-d6a2-4819-b993-9f1c8f61d725	LocalizedStringSO	CombatStatus
9583391e-58d6-4ac7-b0fd-e9bd8b29d9d1	ViewSO	UpgradesView	Upgrades
95a27ac0-751c-4972-922c-cc6b8c0949da	PassiveAbilityTypeSO	ReflectivePassiveType	Reflective
95b06f7a-e361-4419-818f-85948f606bbc	PassiveAbilitySO	StormChargerPassive	Storm Charger
95b6485b-0cae-4d04-bcf6-bcfcb03f933b	KeyBindingVariable	GoToDiscoverRituals	Go To Discover Rituals
95beb7b9-dc8b-44e7-af04-fd95503b4510	TutorialSO	TutorialOcculticEssence
95c06da6-a0fe-4670-a15d-457d61d9d59b	ScalingWeightSO	CharacterScaling
95d718f4-3a05-4249-90e8-bd8f6999a12b	KeyBindingVariable	UseConsumable3	Consumable 3
